sequential_id,osm_id
6949,288063295
6950,288063299
6951,288063300
6952,288458254
6953,288463431
6954,288473743
6955,288474071
6956,294053508
6957,295525881
6958,295525883
6959,298098895
6960,298354684
6961,298359958
6962,298361238
6963,298956776
6964,298963477
6965,298963478
6966,299687966
6967,299688182
6968,299689146
6969,299689148
6970,299689200
6971,299693092
6972,300249737
6973,300253120
6974,300253818
6975,300254890
6976,300255284
6977,300255355
6978,300256292
6979,301689422
6980,301689423
6981,301689424
6982,301689572
6983,303127547
6984,303128874
6985,303129110
6986,303915899
6987,303915921
6988,303915927
6989,305099887
6990,305108763
6991,305108764
6992,305108810
6993,305108842
6994,306080580
6995,306080839
6996,306080849
6997,306542749
6998,306542760
6999,306542783
7000,306543501
7001,306543505
7002,309616507
7003,309616528
7004,309616568
7005,309616586
7006,309616606
7007,309616965
7008,309625338
7009,309856278
7010,309856279
7011,309856287
7012,309856288
7013,309859135
7014,309859139
7015,310372488
7016,310732557
7017,310732558
7018,310732562
7019,310732593
7020,310732603
7021,310732604
7022,310732605
7023,310732608
7024,310732616
7025,310732626
7026,310732628
7027,310732652
7028,310732662
7029,310732692
7030,310732701
7031,310732704
7032,310732706
7033,310732712
7034,310732717
7035,310732721
7036,310732722
7037,310732724
7038,310732725
7039,310732740
7040,310732741
7041,310732742
7042,310732743
7043,310732747
7044,310732751
7045,310732756
7046,310742025
7047,310742037
7048,310742066
7049,310742081
7050,310742083
7051,310742084
7052,310742085
7053,310742094
7054,310742096
7055,310742099
7056,310742100
7057,310742101
7058,310742102
7059,310742103
7060,310742105
7061,310742106
7062,310742107
7063,310742108
7064,310742109
7065,311001394
7066,311001876
7067,311002310
7068,311002311
7069,311002312
7070,311002313
7071,311002430
7072,311002448
7073,311002575
7074,311002577
7075,311002618
7076,311002632
7077,311002640
7078,311002662
7079,311002666
7080,311002668
7081,311002675
7082,311002684
7083,311002697
7084,311002701
7085,311002707
7086,311002715
7087,311002726
7088,311002727
7089,311002740
7090,311002853
7091,311002854
7092,311733809
7093,311733853
7094,311733889
7095,311733953
7096,311733990
7097,311734005
7098,311734036
7099,312008482
7100,312008515
7101,312264042
7102,312264048
7103,312264053
7104,312264198
7105,312264205
7106,312264218
7107,312264226
7108,312264232
7109,312363224
7110,312719760
7111,312719839
7112,312719893
7113,312720055
7114,312720060
7115,312720138
7116,312720139
7117,312720143
7118,312720145
7119,312720204
7120,312720248
7121,312720251
7122,312720253
7123,312720254
7124,312720258
7125,312720303
7126,312720304
7127,312720305
7128,312720357
7129,312720365
7130,312720405
7131,312720433
7132,312720443
7133,312720463
7134,312720465
7135,312720472
7136,312720473
7137,312720487
7138,312720498
7139,312720539
7140,312720545
7141,312720565
7142,312720569
7143,312720583
7144,312720638
7145,312720651
7146,312720669
7147,312720682
7148,312720706
7149,312720712
7150,312720731
7151,312720746
7152,312720772
7153,312720821
7154,312720825
7155,312721199
7156,312721200
7157,312721248
7158,312721300
7159,312721309
7160,312916114
7161,312916171
7162,312916176
7163,312916177
7164,312916178
7165,312916188
7166,312916189
7167,312916190
7168,312916191
7169,312916194
7170,313283399
7171,313283452
7172,313283453
7173,313283547
7174,313283622
7175,313283627
7176,313283732
7177,313283760
7178,313283761
7179,313283762
7180,313283764
7181,313283846
7182,313283908
7183,313283925
7184,313283927
7185,313283928
7186,313667225
7187,314094170
7188,314203280
7189,314203312
7190,314203338
7191,314203344
7192,314203349
7193,314204639
7194,314207475
7195,314208059
7196,314208121
7197,314208161
7198,314208657
7199,314208684
7200,314208685
7201,314208760
7202,314208796
7203,314209027
7204,314209062
7205,314209063
7206,314209110
7207,314209180
7208,314209287
7209,314209294
7210,314209313
7211,314209490
7212,314209598
7213,314209599
7214,314209654
7215,314209655
7216,314209661
7217,314209695
7218,314209698
7219,314209706
7220,314209737
7221,314209742
7222,314209757
7223,314209814
7224,314209818
7225,314209901
7226,314209931
7227,314209932
7228,314209941
7229,314209951
7230,314210395
7231,314515378
7232,314515385
7233,314822198
7234,314823229
7235,314823231
7236,314823339
7237,314823346
7238,314823401
7239,314823532
7240,315017413
7241,315017417
7242,315017473
7243,315017675
7244,315017957
7245,315017960
7246,315017962
7247,315018087
7248,315018822
7249,315018824
7250,315018825
7251,315019117
7252,315019186
7253,315019227
7254,315771266
7255,315771268
7256,315771608
7257,315771609
7258,315779640
7259,315787022
7260,315791694
7261,315792843
7262,315795077
7263,315797616
7264,315995016
7265,316156993
7266,316157080
7267,316414231
7268,316414233
7269,316414237
7270,316549463
7271,316739046
7272,317205125
7273,317212178
7274,317496364
7275,320502893
7276,320512131
7277,321313769
7278,321313925
7279,321313928
7280,321551795
7281,321551800
7282,321552609
7283,321554297
7284,321699458
7285,321702365
7286,321702674
7287,321704164
7288,321704522
7289,321707709
7290,321707758
7291,324228757
7292,324230443
7293,324231009
7294,324581360
7295,324581411
7296,325071534
7297,325094823
7298,329078103
7299,329079381
7300,329079439
7301,329079535
7302,329984967
7303,330550608
7304,331136711
7305,331136973
7306,332203980
7307,332204558
7308,332956461
7309,332956582
7310,332956652
7311,332956804
7312,332956818
7313,333524088
7314,333524170
7315,333526141
7316,335626738
7317,335626741
7318,335630414
7319,335630415
7320,335907875
7321,335907876
7322,335907877
7323,335907878
7324,335907879
7325,337402961
7326,337435339
7327,337473669
7328,338421121
7329,338592395
7330,338592707
7331,338596821
7332,338597228
7333,338599603
7334,340577741
7335,344393653
7336,344393657
7337,345053129
7338,345186840
7339,345187371
7340,345187631
7341,345573382
7342,345573456
7343,346461378
7344,348029753
7345,348029963
7346,348033421
7347,351981469
7348,352925332
7349,352925337
7350,352927278
7351,352927328
7352,359381435
7353,359386843
7354,359387522
7355,359388529
7356,364575216
7357,366136850
7358,366559153
7359,369142003
7360,376145261
7361,376145262
7362,385612109
7363,386043853
7364,387098929
7365,392326513
7366,408787330
7367,408787333
7368,409529541
7369,409529547
7370,409529548
7371,409529561
7372,409529562
7373,409529565
7374,409533688
7375,411284622
7376,411284623
7377,411284624
7378,411284626
7379,411284631
7380,411284637
7381,411284639
7382,411284644
7383,411284646
7384,417249035
7385,417513351
7386,417513376
7387,426525979
7388,426527743
7389,426527748
7390,426550259
7391,427518898
7392,430555490
7393,430570216
7394,430697473
7395,430697476
7396,433178870
7397,433178879
7398,433178891
7399,433181376
7400,452811250
7401,452821528
7402,452821536
7403,452821539
7404,452842763
7405,452842770
7406,452842772
7407,452842777
7408,452842794
7409,452847223
7410,452847225
7411,452847228
7412,452847230
7413,452847232
7414,452847234
7415,452847235
7416,452847237
7417,452853932
7418,452853934
7419,452866036
7420,452866039
7421,461622598
7422,462048269
7423,462067669
7424,462068195
7425,462123922
7426,462123923
7427,463189637
7428,463191858
7429,463194396
7430,465194201
7431,466965453
7432,469796054
7433,474084331
7434,474084335
7435,474084338
7436,474084355
7437,479998609
7438,479998614
7439,481980761
7440,496095907
7441,498671887
7442,498671906
7443,498671907
7444,498671927
7445,498671930
7446,498671934
7447,498671942
7448,498671947
7449,498671950
7450,502877274
7451,502877277
7452,502881018
7453,502956581
7454,502956601
7455,504009072
7456,504918163
7457,504918164
7458,504918170
7459,504925458
7460,504925459
7461,504925461
7462,505013423
7463,505017638
7464,505029318
7465,505029680
7466,505042941
7467,505043437
7468,506098274
7469,506099097
7470,506099098
7471,506391559
7472,506391850
7473,506392512
7474,506392515
7475,506426077
7476,506426078
7477,506426579
7478,506426594
7479,506426897
7480,506443537
7481,506444854
7482,506447965
7483,506448342
7484,506449885
7485,506450242
7486,508308004
7487,508308318
7488,512091457
7489,514114710
7490,514114721
7491,514114727
7492,515283014
7493,515283082
7494,515283115
7495,515308132
7496,515636758
7497,515636763
7498,515636764
7499,515636769
7500,515640553
7501,515924898
7502,521260455
7503,521286830
7504,522379977
7505,523954964
7506,523958868
7507,523961397
7508,523962960
7509,523963095
7510,538156814
7511,553015204
7512,558835389
7513,566895164
7514,566895345
7515,566895348
7516,566895684
7517,566895687
7518,566895691
7519,566895697
7520,566895698
7521,577406331
7522,587667663
7523,587667667
7524,589927622
7525,589927653
7526,589927685
7527,589927746
7528,589927748
7529,589927807
7530,590236730
7531,590282957
7532,590282967
7533,591407326
7534,591407340
7535,591407349
7536,591608920
7537,593505064
7538,593505072
7539,593505081
7540,593505095
7541,593505119
7542,593505122
7543,593505164
7544,593505166
7545,593505167
7546,593505169
7547,593505205
7548,593505208
7549,593505214
7550,593505220
7551,593505299
7552,593505332
7553,593505340
7554,593505389
7555,595962889
7556,595990422
7557,595992878
7558,597009224
7559,597009225
7560,597808715
7561,597896900
7562,599583949
7563,599583971
7564,599583975
7565,599588752
7566,599588753
7567,599621306
7568,600218891
7569,600218892
7570,600218893
7571,600218899
7572,602633646
7573,602633648
7574,602633665
7575,602633666
7576,602633683
7577,602633686
7578,602635855
7579,602954102
7580,605288596
7581,605288600
7582,606972752
7583,607812776
7584,612080947
7585,612080948
7586,612080951
7587,612080952
7588,612080953
7589,612080984
7590,612080985
7591,612080987
7592,612080988
7593,612200998
7594,612237273
7595,612918165
7596,614197153
7597,614523935
7598,614523982
7599,614524021
7600,614524027
7601,614524032
7602,614524036
7603,614524044
7604,614537555
7605,614537558
7606,614537559
7607,616552540
7608,616552543
7609,616558359
7610,617573492
7611,617604803
7612,628633443
7613,628633446
7614,628633449
7615,642467874
7616,642467885
7617,642467909
7618,642468037
7619,642468072
7620,642468222
7621,649988336
7622,651217771
7623,654595461
7624,654595462
7625,654595463
7626,654595465
7627,654595467
7628,654595471
7629,654595474
7630,654596525
7631,654596527
7632,656044967
7633,659757780
7634,659757781
7635,659757782
7636,659757783
7637,660916312
7638,664467998
7639,665131666
7640,670394365
7641,671835824
7642,671852531
7643,671852534
7644,671852538
7645,671852539
7646,671852549
7647,671852550
7648,671852559
7649,671852570
7650,671853913
7651,671859564
7652,671859565
7653,671874623
7654,671874629
7655,671923817
7656,672777185
7657,672777188
7658,674492671
7659,677333422
7660,677337339
7661,677340926
7662,677340928
7663,679547473
7664,681109171
7665,681109423
7666,681109543
7667,681109604
7668,681109681
7669,681109935
7670,681110082
7671,681110196
7672,681110335
7673,681146586
7674,681229298
7675,681639506
7676,681639507
7677,681639578
7678,681639610
7679,681639619
7680,681639637
7681,681700006
7682,681700028
7683,681700056
7684,686224365
7685,686224371
7686,686224374
7687,686224377
7688,686224381
7689,686224440
7690,686224443
7691,686224597
7692,686224602
7693,686224624
7694,686224627
7695,686224644
7696,697207117
7697,697207126
7698,697207136
7699,699782896
7700,708301745
7701,708301746
7702,711670779
7703,711670798
7704,714801943
7705,714801981
7706,714802347
7707,714919743
7708,714919753
7709,715784780
7710,715784781
7711,718388044
7712,720693849
7713,720695545
7714,720696446
7715,720697062
7716,720698673
7717,720698676
7718,720702081
7719,720702280
7720,720702283
7721,720702285
7722,720703224
7723,728341344
7724,733353703
7725,733359685
7726,747150841
7727,750534415
7728,750534432
7729,750534437
7730,758200421
7731,758201928
7732,760334478
7733,763949661
7734,764036747
7735,764036763
7736,764036799
7737,764098855
7738,764098856
7739,764098860
7740,764098862
7741,767059625
7742,767059638
7743,767059647
7744,767059660
7745,767059683
7746,767059712
7747,767059718
7748,799958464
7749,817088410
7750,824321806
7751,831025847
7752,831025860
7753,831025862
7754,832676077
7755,832676805
7756,837175871
7757,860690743
7758,860690745
7759,860690746
7760,860690755
7761,860789270
7762,860789282
7763,860789298
7764,860790138
7765,860790148
7766,860790150
7767,883864338
7768,885670929
7769,885692163
7770,885692369
7771,885692429
7772,890168770
7773,890246833
7774,892612341
7775,892612343
7776,892612989
7777,892613000
7778,892616127
7779,892619379
7780,892619385
7781,893416820
7782,893416822
7783,893458248
7784,893458276
7785,893464511
7786,893466258
7787,893467369
7788,893467378
7789,893468491
7790,893468994
7791,893470989
7792,894102587
7793,894102599
7794,898044854
7795,898044857
7796,898064150
7797,898064161
7798,898617081
7799,911527341
7800,911527342
7801,911527344
7802,916340569
7803,916340570
7804,921145236
7805,921145237
7806,921145238
7807,923908787
7808,923908788
7809,928665207
7810,928665209
7811,928665215
7812,928665217
7813,928665220
7814,928665225
7815,928665226
7816,928665227
7817,928665228
7818,928665229
7819,928665231
7820,928665232
7821,928665233
7822,928665235
7823,928665268
7824,928665271
7825,928665299
7826,928665300
7827,928665303
7828,928665305
7829,929686892
7830,942316831
7831,953579152
7832,955695684
7833,957099754
7834,957845503
7835,961118985
7836,961119165
7837,961119308
7838,961119795
7839,962803598
7840,962803644
7841,962951230
7842,962951247
7843,964500087
7844,967511310
7845,967511311
7846,967511365
7847,973541489
7848,973552605
7849,973552665
7850,973552682
7851,987221474
7852,987221492
7853,987221493
7854,990658318
7855,990658320
7856,1000578636
7857,1000578665
7858,1005100822
7859,1005100835
7860,1010936466
7861,1035905188
7862,1035905190
7863,1039059261
7864,1039059262
7865,1039059275
7866,1039059276
7867,1040886649
7868,1041175608
7869,1041279301
7870,1042599743
7871,1044936621
7872,1054417187
7873,1059233495
7874,1060618739
7875,1060619609
7876,1060628157
7877,1060762063
7878,1060808696
7879,1060808707
7880,1060837797
7881,1060838503
7882,1060838506
7883,1060838514
7884,1060838584
7885,1060913988
7886,1061079115
7887,1061079138
7888,1061428063
7889,1061428075
7890,1061428078
7891,1061428085
7892,1061428094
7893,1061428719
7894,1064186379
7895,1066089814
7896,1066110078
7897,1066110084
7898,1066329801
7899,1066368890
7900,1066394345
7901,1066440703
7902,1066469062
7903,1066543412
7904,1067302475
7905,1068901864
7906,1069626476
7907,1070129659
7908,1070129660
7909,1070129667
7910,1074466803
7911,1074507773
7912,1074565492
7913,1074584186
7914,1074584191
7915,1074584201
7916,1074584753
7917,1074584763
7918,1075205320
7919,1075301522
7920,1075301526
7921,1081489154
7922,1081729409
7923,1085293670
7924,1085296502
7925,1085296506
7926,1085296510
7927,1085382911
7928,1085848439
7929,1085848445
7930,1085848501
7931,1091403154
7932,1091403165
7933,1094163572
7934,1098950695
7935,1099283583
7936,1101328839
7937,1101328841
7938,1101328847
7939,1101328851
7940,1107042631
7941,1107042671
7942,1107322764
7943,1109871311
7944,1110076780
7945,1110183870
7946,1110300303
7947,1111849690
7948,1112585792
7949,1113105109
7950,1116486206
7951,1116486208
7952,1116486212
7953,1116486226
7954,1116486228
7955,1116486235
7956,1116486236
7957,1116509169
7958,1116509171
7959,1116509174
7960,1116643699
7961,1116643725
7962,1116653102
7963,1116653139
7964,1116653153
7965,1119929447
7966,1119933609
7967,1119933624
7968,1119938949
7969,1119945363
7970,1119949150
7971,1119949151
7972,1119949153
7973,1119949154
7974,1119949164
7975,1125649015
7976,1125649018
7977,1125649022
7978,1126278135
7979,1126278153
7980,1126278155
7981,1126285670
7982,1126285671
7983,1126285674
7984,1126285675
7985,1126285676
7986,1126285677
7987,1126285678
7988,1126285681
7989,1126285684
7990,1126285686
7991,1126285687
7992,1126285689
7993,1126292944
7994,1126292945
7995,1126292953
7996,1126292954
7997,1126300172
7998,1126300174
7999,1126300176
8000,1126300187
8001,1126300202
8002,1126320632
8003,1126320667
8004,1126320691
8005,1126320696
8006,1126325813
8007,1130535479
8008,1130535501
8009,1130535525
8010,1130535608
8011,1130535683
8012,1130535720
8013,1130535724
8014,1130535757
8015,1130535800
8016,1130535837
8017,1130535913
8018,1130536017
8019,1130536048
8020,1130536091
8021,1130536122
8022,1130536269
8023,1130584744
8024,1130584749
8025,1130584780
8026,1135843094
8027,1135843108
8028,1135843114
8029,1135856929
8030,1135856960
8031,1135856968
8032,1136796110
8033,1137212632
8034,1137646332
8035,1137646334
8036,1137709573
8037,1137719247
8038,1141494120
8039,1141494130
8040,1141494134
8041,1142070036
8042,1142070037
8043,1142078444
8044,1142079998
8045,1142079999
8046,1143398228
8047,1143398243
8048,1148321374
8049,1149126568
8050,1149126573
8051,1149126575
8052,1149126579
8053,1149126581
8054,1149126588
8055,1149126591
8056,1149126606
8057,1149126607
8058,1149126608
8059,1149126609
8060,1149126614
8061,1149346232
8062,1150195217
8063,1150195224
8064,1152137864
8065,1161442412
8066,1161442425
8067,1161442585
8068,1161442698
8069,1162656796
8070,1162676580
8071,1162928923
8072,1162928934
8073,1162928983
8074,1162928988
8075,1162928989
8076,1162929003
8077,1162929008
8078,1162929046
8079,1162929077
8080,1162929142
8081,1162946012
8082,1162946013
8083,1162946028
8084,1162946030
8085,1162946044
8086,1162946137
8087,1162946139
8088,1162946155
8089,1162946171
8090,1162946221
8091,1162946224
8092,1162946232
8093,1162946237
8094,1166210690
8095,1166543322
8096,1166543784
8097,1166543805
8098,1166543842
8099,1180306206
8100,1185883917
8101,1189377560
8102,1194993742
8103,1194993752
8104,1194993761
8105,1194993779
8106,1194993784
8107,1194993788
8108,1202895299
8109,1211639129
8110,1231555962
8111,1231558988
8112,1231558991
8113,1231558994
8114,1231566599
8115,1231568062
8116,1231572131
8117,1233506696
8118,1233506732
8119,1233506757
8120,1233506764
8121,1233506765
8122,1233506766
8123,1233506769
8124,1233506780
8125,1233506781
8126,1234334104
8127,1234357833
8128,1235236950
8129,1235251447
8130,1235251449
8131,1235251450
8132,1235251451
8133,1235428493
8134,1235428578
8135,1235476601
8136,1235476603
8137,1235612172
8138,1235612194
8139,1235612214
8140,1238532357
8141,1238532376
8142,1238532382
8143,1239555425
8144,1239555478
8145,1239555487
8146,1240536282
8147,1240560965
8148,1247193341
8149,1247193347
8150,1247193351
8151,1249662120
8152,1252283883
8153,1253818215
8154,1253818236
8155,1253818245
8156,1253818268
8157,1253818298
8158,1253843660
8159,1253843663
8160,1253843682
8161,1253843694
8162,1253843698
8163,1253843708
8164,1253843715
8165,1255009113
8166,1255073108
8167,1270752192
8168,1277980087
8169,1277980089
8170,1277980092
8171,1277980093
8172,1277980095
8173,1278007501
8174,1278007503
8175,1278007505
8176,1278007506
8177,1281215111
8178,1285626279
8179,1285626331
8180,1293071691
8181,1293071713
8182,1307352085
8183,1307352086
8184,1307360068
8185,1307423484
8186,1307423525
8187,1312410103
8188,1312410106
8189,1312410110
8190,1312410111
8191,1312410112
8192,1312410113
8193,1312410114
8194,1312410117
8195,1312410119
8196,1312410121
8197,1312410122
8198,1312410123
8199,1312410126
8200,1312410128
8201,1312410132
8202,1312410133
8203,1312410134
8204,1312410135
8205,1312410136
8206,1312410137
8207,1312410138
8208,1312410139
8209,1312410142
8210,1312410143
8211,1312410146
8212,1312410151
8213,1312410154
8214,1312443359
8215,1312443361
8216,1312443372
8217,1312443384
8218,1312443392
8219,1314184556
8220,1315774428
8221,1315774540
8222,1315774882
8223,1316799535
8224,1316799565
8225,1316913983
8226,1316913993
8227,1316914044
8228,1316991149
8229,1319737618
8230,1319737621
8231,1319737626
8232,1319737637
8233,1319737639
8234,1319737640
8235,1319737641
8236,1319737643
8237,1319737644
8238,1319737645
8239,1319737647
8240,1319737648
8241,1319737650
8242,1319737652
8243,1319737653
8244,1319737654
8245,1319737656
8246,1319737657
8247,1319737659
8248,1319737660
8249,1319737664
8250,1319737669
8251,1319737673
8252,1319737677
8253,1319737681
8254,1319775977
8255,1323146858
8256,1323429897
8257,1323429898
8258,1323448473
8259,1323448476
8260,1323453705
8261,1323765630
8262,1323765633
8263,1323765634
8264,1323765643
8265,1323765662
8266,1323765664
8267,1323765722
8268,1323765723
8269,1323765737
8270,1323765757
8271,1323765778
8272,1323765784
8273,1323765786
8274,1324455820
8275,1324455825
8276,1326279459
8277,1326279462
8278,1326290956
8279,1326313051
8280,1326313060
8281,1327024491
8282,1327024498
8283,1327024499
8284,1327026327
8285,1327026328
8286,1327026330
8287,1327026331
8288,1327328241
8289,1327328249
8290,1327328250
8291,1327328251
8292,1327328252
8293,1327328253
8294,1327328254
8295,1327328255
8296,1327328256
8297,1327328257
8298,1327328263
8299,1327328264
8300,1327328267
8301,1327328275
8302,1327331597
8303,1327331599
8304,1327331608
8305,1327331613
8306,1327331620
8307,1327337456
8308,1327337460
8309,1327337466
8310,1327337479
8311,1327337482
8312,1327337487
8313,1332740853
8314,1332740884
8315,1332740885
8316,1332740889
8317,1332948311
8318,1332948321
8319,1332948323
8320,1333640579
8321,1333640580
8322,1333640582
8323,1333640585
8324,1333640587
8325,1333640588
8326,1333640594
8327,1333640598
8328,1333640601
8329,1333640608
8330,1333640611
8331,1333640613
8332,1333640618
8333,1333677504
8334,1333677520
8335,1334076285
8336,1334076287
8337,1334076303
8338,1334493991
8339,1337853055
8340,1337860943
8341,1337861127
8342,1337861936
8343,1337861939
8344,1338047450
8345,1338047468
8346,1338047477
8347,1338047479
8348,1338050717
8349,1341002923
8350,1341002929
8351,1341009360
8352,1341011022
8353,1341011029
8354,1341818633
8355,1341931019
8356,1342065868
8357,1342065872
8358,1342065878
8359,1342065880
8360,1342833128
8361,1342833129
8362,1343024183
8363,1343024185
8364,1343096078
8365,1343112767
8366,1344111371
8367,1344111372
8368,1344418115
8369,1345725038
8370,1345725039
8371,1345725046
8372,1345741933
8373,1345741948
8374,1345741955
8375,1345763706
8376,1346436640
8377,1346791614
8378,1347571945
8379,1347578423
8380,1348888596
8381,1349844470
8382,1349849195
8383,1350209200
8384,1350209203
8385,1350909766
8386,1350909778
8387,1350909779
8388,1350909780
8389,1350933000
8390,1350933007
8391,1350933015
8392,1350933021
8393,1350933023
8394,1350933028
8395,1350933035
8396,1350933038
8397,1350933039
8398,1350933045
8399,1350933051
8400,1350933053
8401,1350933056
8402,1350933061
8403,1350933070
8404,1350933072
8405,1350933075
8406,1350933081
8407,1350934367
8408,1350934705
8409,1352563050
8410,1352563063
8411,1352563065
8412,1352589792
8413,1352605513
8414,1352605519
8415,1354391763
8416,1354465229
8417,1356323171
8418,1356323180
8419,1358468027
8420,1358468049
8421,1359159571
8422,1359159574
8423,1360062208
8424,1365497867
8425,1371767065
8426,1371767068
8427,1371767069
8428,1371767080
8429,1371767082
8430,1371767097
8431,1371767102
8432,1371767116
8433,1371767117
8434,1371767121
8435,1371767128
8436,1371767129
8437,1371767130
8438,1371767131
8439,1371797989
8440,1371797991
8441,1371798004
8442,1371798007
8443,1371798008
8444,1371798022
8445,1371798640
8446,1371798655
8447,1373407799
8448,1376405513
8449,1376405527
8450,1376406142
8451,1376406148
8452,1377334723
8453,1377334734
8454,1378895750
8455,1382808063
8456,1382808072
8457,1382808080
8458,1382808082
8459,1382808092
8460,1382808102
8461,1382808121
8462,1382808129
8463,1382808243
8464,1382808254
8465,1382808263
8466,1382808269
8467,1382808272
8468,1382808279
8469,1382808280
8470,1382808298
8471,1382808299
8472,1382808313
8473,1382808322
8474,1382808326
8475,1382808329
8476,1382808343
8477,1382808345
8478,1382808351
8479,1382808352
8480,1382808364
8481,1382808370
8482,1382808389
8483,1382808397
8484,1382808423
8485,1382808437
8486,1382823538
8487,1382823587
8488,1382828502
8489,1382828585
8490,1388496388
8491,1388496401
8492,1399399938
8493,1402297896
8494,1402297913
8495,1402297920
8496,1402297926
8497,1402297928
8498,1402839301
8499,1404318607
8500,1404410731
8501,1404410827
8502,1404410899
8503,1404410903
8504,1404410942
8505,1404411019
8506,1404411063
8507,1404411078
8508,1404411147
8509,1404443926
8510,1408307075
8511,1408318589
8512,1408321531
8513,1408321532
8514,1408321536
8515,1412035727
8516,1416856088
8517,1417315206
8518,1418026006
8519,1418073599
8520,1418085361
8521,1418830464
8522,1420876411
8523,1422671929
8524,1423592267
8525,1423592268
8526,1423592270
8527,1423592279
8528,1423685777
8529,1423691459
8530,1423917074
8531,1423917076
8532,1423968320
8533,1423979440
8534,1425089572
8535,1425092712
8536,1425092713
8537,1425098046
8538,1425119988
8539,1426881881
8540,1426888208
8541,1426888212
8542,1426888213
8543,1426913809
8544,1426913812
8545,1426913814
8546,1426913816
8547,1426924594
8548,1430953958
8549,1431094923
8550,1431538009
8551,1431538011
8552,1431538015
8553,1431538026
8554,1431538027
8555,1431538039
8556,1431538047
8557,1431538048
8558,1431538059
8559,1431538061
8560,1431538062
8561,1431538066
8562,1431538084
8563,1431538085
8564,1431538090
8565,1431538108
8566,1432336530
8567,1432336532
8568,1435470905
8569,1440033389
8570,1441184147
8571,1441700921
8572,1442183069
8573,1442183079
8574,1442183117
8575,1442183118
8576,1444091675
8577,1445463338
8578,1446013810
8579,1446824597
8580,1446824602
8581,1446824931
8582,1446824968
8583,1458847328
8584,1458847330
8585,1458896783
8586,1458896785
8587,1458896791
8588,1458896812
8589,1458896821
8590,1460632421
8591,1478401483
8592,1478401485
8593,1478401488
8594,1478401499
8595,1478401513
8596,1478401528
8597,1478401529
8598,1478401534
8599,1478401543
8600,1478401545
8601,1480092124
8602,1482230936
8603,1482230938
8604,1482230939
8605,1482230940
8606,1482230942
8607,1482230943
8608,1482230947
8609,1482234379
8610,1489439082
8611,1493254023
8612,1493254024
8613,1493258307
8614,1493258309
8615,1497962778
8616,1497969843
8617,1497969844
8618,1515642718
8619,1519203296
8620,1524389709
8621,1524394878
8622,1529185952
8623,1529185953
8624,1533497334
8625,1533497339
8626,1536089145
8627,1553506699
8628,1553506716
8629,1553506765
8630,1553506786
8631,1553506789
8632,1553506799
8633,1553506803
8634,1553506823
8635,1553517834
8636,1553517835
8637,1553543721
8638,1564798589
8639,1564798591
8640,1586562676
8641,1586562677
8642,1586565681
8643,1596019286
8644,1596019305
8645,1597380222
8646,1598403916
8647,1598403918
8648,1598403923
8649,1598403927
8650,1598403941
8651,1598415297
8652,1598477741
8653,1598477758
8654,1602112812
8655,1603420399
8656,1606464366
8657,1606464396
8658,1606464422
8659,1606464493
8660,1606472048
8661,1606576417
8662,1607236909
8663,1607236912
8664,1609936233
8665,1615157419
8666,1615251652
8667,1615251678
8668,1626744472
8669,1627781350
8670,1629353724
8671,1629353842
8672,1629353869
8673,1629353891
8674,1629353936
8675,1629354032
8676,1636014642
8677,1637288896
8678,1637315656
8679,1637315661
8680,1637315700
8681,1637315763
8682,1637329880
8683,1637329895
8684,1637329896
8685,1639973965
8686,1639973966
8687,1646617721
8688,1646617728
8689,1646617730
8690,1646617731
8691,1646617743
8692,1646617745
8693,1646617758
8694,1646617767
8695,1646617821
8696,1646654359
8697,1646654386
8698,1646654413
8699,1646654421
8700,1646654425
8701,1646654428
8702,1646654435
8703,1646654437
8704,1646654439
8705,1646654443
8706,1646654456
8707,1646654457
8708,1646815546
8709,1649990350
8710,1651090988
8711,1651092236
8712,1654299375
8713,1654299381
8714,1655311948
8715,1655330495
8716,1657379814
8717,1657379819
8718,1657467717
8719,1657503555
8720,1657503728
8721,1663495672
8722,1663495680
8723,1663495682
8724,1663495684
8725,1666919524
8726,1674318517
8727,1674318518
8728,1676080626
8729,1679237551
8730,1684834992
8731,1688046680
8732,1688046688
8733,1688046732
8734,1688073659
8735,1688073663
8736,1688073686
8737,1688073689
8738,1688073696
8739,1688073741
8740,1688073743
8741,1688073745
8742,1688073754
8743,1688073755
8744,1688073756
8745,1704239655
8746,1704242991
8747,1704250905
8748,1704250925
8749,1704250970
8750,1717539153
8751,1717539155
8752,1717539158
8753,1717539184
8754,1717539193
8755,1723200988
8756,1723253583
8757,1723253595
8758,1735964860
8759,1768266443
8760,1768266445
8761,1768266446
8762,1768266447
8763,1768266448
8764,1768266450
8765,1768266452
8766,1768266459
8767,1768266463
8768,1768266465
8769,1768266474
8770,1768266487
8771,1768266496
8772,1768266508
8773,1768266516
8774,1768266520
8775,1768266521
8776,1768267663
8777,1768364662
8778,1768364663
8779,1768669785
8780,1772428885
8781,1772429122
8782,1772429126
8783,1772429256
8784,1772429401
8785,1772499296
8786,1772499304
8787,1772499320
8788,1772499325
8789,1772499327
8790,1772499337
8791,1790978054
8792,1790978056
8793,1790978058
8794,1797775936
8795,1800207443
8796,1802316412
8797,1802319218
8798,1802504065
8799,1802504066
8800,1814490259
8801,1818452331
8802,1818452396
8803,1818452402
8804,1818452406
8805,1828449003
8806,1828449885
8807,1828449899
8808,1828458937
8809,1828458943
8810,1828458945
